year,month,wind_mean,precip_mm_mean,precip_mmh_mean,rh_mean,tair_k_mean,qair_kgkg_mean,lwnet_wm2_mean,soilm_surface_kgm2_mean,soilm_total_kgm2_mean,wind_anom_mean,precip_anom_mean,rh_anom_mean,qair_anom_mean,tair_anom_mean,lwnet_anom_mean,soilm_surface_anom_mean,fire_detections
2011,11,3.6638322,20.17709,0.028023737,52.981598,293.14774,0.008785322,-86.732864,25.304201,692.142,0.029519739,-4.7302175,0.89680344,0.00019480303,0.2491482,-1.2630638,-1.5044917,234
2011,12,3.8609211,6.78072,0.009113871,44.565952,290.10284,0.0062907506,-97.45996,21.383247,650.58936,-0.01326062,-2.722906,-2.5952356,-0.00028446503,0.087004066,-4.7928815,-1.1389558,677
2012,1,4.0823736,17.742496,0.023847444,48.395317,288.29376,0.0061041988,-92.724815,21.729324,623.54016,0.06453323,5.2080684,4.7168937,0.00037188927,-0.81252843,3.7907243,1.0042082,559
2012,2,4.568448,11.246379,0.01615859,35.92632,291.10577,0.0051365937,-106.230316,19.455627,594.00256,0.35375166,-4.189483,-3.4141364,-0.0007883205,-0.8249475,-3.127765,-0.6266428,6263
2012,3,4.5500603,13.179677,0.01771462,28.875036,295.69238,0.0052131414,-121.53617,17.856829,568.7867,0.29100972,-7.8492794,-6.351566,-0.0014276857,-0.42877197,-10.813679,-1.4515016,19549
2012,4,4.4409027,50.74198,0.070474975,37.347595,299.7441,0.008578766,-104.72327,21.265568,567.99243,-0.04055316,13.987753,2.191245,0.00042627458,-0.28613037,7.5376487,0.8137769,3887
2012,5,5.1044955,40.998985,0.055106163,37.64555,301.9512,0.009671421,-107.05739,21.090572,572.82434,0.02198261,-20.737385,-2.5685956,-0.00080579374,-0.036128115,-3.026105,-0.7362876,3343
2012,6,6.297563,123.6993,0.17180458,50.46066,301.56418,0.013056,-82.8382,24.68003,594.1798,0.7620972,-35.774498,-5.5720897,-0.0010787948,0.68369544,-5.758611,-2.6980588,975
2012,7,5.7214103,286.35532,0.38488618,69.39164,299.25546,0.016180534,-58.204903,33.01966,677.65283,0.04753202,11.451357,-2.240824,-0.0002453071,0.34770185,-1.552866,-0.55951226,23
2012,8,5.1903353,290.02432,0.38981763,76.04355,298.05548,0.016582645,-49.66752,36.27148,764.7987,-0.010339613,33.884098,0.11815623,-5.165497e-05,-0.024598094,1.492818,0.27140853,20
2012,9,4.426314,207.44955,0.28812438,75.064545,297.13297,0.015647393,-52.488567,37.67019,800.6003,0.15540813,27.183023,2.8937159,0.00032056982,-0.29576033,3.7846122,1.9606533,8
2012,10,3.548108,73.31841,0.09854626,58.645123,295.33835,0.01108507,-75.07375,32.096615,753.21875,0.05983933,-6.1939125,-0.7303619,-0.00053579686,-0.62094504,-1.5210798,0.06212189,43
2012,11,3.862562,31.150084,0.043264005,52.242573,292.20966,0.008322615,-86.509735,26.874222,705.9105,0.22824949,6.2427745,0.15777922,-0.00026790358,-0.68895644,-1.0399332,0.065531254,110
2012,12,4.2917805,9.335019,0.01254707,46.464504,290.04935,0.0065537933,-93.56073,21.87057,658.5073,0.4175986,-0.16860634,-0.69667774,-2.14225e-05,0.03349986,-0.8936513,-0.651635,434
2013,1,4.222956,10.411984,0.013994601,42.41401,288.7253,0.0055666915,-98.39515,20.278526,624.55664,0.20511521,-2.1224465,-1.2644101,-0.00016561778,-0.38096204,-1.8796039,-0.44659084,847
2013,2,4.4449973,27.815058,0.041391455,45.255997,291.50293,0.006706714,-93.82308,21.479916,601.3634,0.23030114,12.379195,5.915545,0.0007818002,-0.4278158,9.279465,1.3976451,2347
2013,3,4.442343,18.735395,0.02518198,34.505043,296.14368,0.0065186257,-110.94714,19.6691,579.52826,0.18329264,-2.2935617,-0.7215619,-0.00012220014,0.022522755,-0.22466405,0.36076733,10752
2013,4,4.5313196,29.880123,0.041500174,37.513557,299.4451,0.008570036,-108.05324,20.058725,568.9525,0.0498633,-6.8741045,2.3572109,0.00041754398,-0.58513284,4.2076893,-0.3930655,6199
2013,5,5.609745,63.980965,0.08599591,38.633747,302.24197,0.010030524,-106.9453,21.363203,577.57196,0.5272321,2.2445948,-1.5804056,-0.00044669092,0.25464028,-2.9140127,-0.46365696,1396
2013,6,5.6549735,243.77373,0.33857462,63.127605,299.89087,0.015303812,-67.18252,31.132006,636.9944,0.11950694,84.29994,7.094857,0.0011690162,-0.98959965,9.8970785,3.7539184,94
2013,7,5.789485,293.20715,0.39409566,74.93194,298.4573,0.016824188,-53.302746,36.00188,737.7963,0.115606196,18.303223,3.299473,0.00039834646,-0.45045814,3.3492901,2.4227085,11
2013,8,5.060262,266.24805,0.35786024,77.98719,297.70114,0.016680596,-48.854862,37.51265,793.05,-0.14041266,10.107805,2.0618012,4.629739e-05,-0.3789548,2.3054712,1.5125759,16
2013,9,4.0906653,158.35492,0.21993741,72.69795,297.41855,0.015463842,-56.004513,35.91469,785.8443,-0.1802406,-21.911604,0.5271217,0.00013702003,-0.010147486,0.26866743,0.20514996,20
2013,10,3.8925726,130.26141,0.17508255,68.93408,295.66135,0.013351104,-63.2742,35.285805,776.9229,0.40430388,50.749084,9.558595,0.001730238,-0.29794973,10.278465,3.2513137,34
2013,11,3.6560903,15.706235,0.021814216,55.602528,291.9633,0.008800643,-84.46788,28.505655,723.0194,0.021777622,-9.201072,3.517734,0.00021012347,-0.93537295,1.0019189,1.6969639,136
2013,12,3.8586743,6.763177,0.009090292,50.834003,289.51053,0.0068774186,-92.70449,23.103733,675.0517,-0.01550728,-2.7404492,3.6728165,0.0003022019,-0.5053194,-0.037416548,0.58153003,393
2014,1,4.164027,16.90101,0.022716414,52.451916,288.7155,0.0068187937,-88.17749,21.531185,640.95526,0.14618658,4.36658,8.773494,0.0010864853,-0.39075336,8.338049,0.80606884,815
2014,2,4.2964644,18.213884,0.02710399,45.52161,290.513,0.0064449613,-95.81017,20.63979,611.86127,0.08176868,2.7780204,6.1811576,0.0005200464,-1.4177176,7.2923784,0.55751705,1408
2014,3,4.242262,25.494759,0.03426715,41.13907,294.77353,0.0073189884,-100.372055,20.864302,592.81824,-0.016788315,4.465803,5.912467,0.00067816215,-1.3476112,10.350432,1.5559689,10722
2014,4,4.303803,22.73538,0.031576917,33.25414,299.8945,0.0076937946,-113.0507,19.52996,576.3728,-0.1776534,-14.018847,-1.9022087,-0.00045869662,-0.13571574,-0.78978103,-0.9218296,8390
2014,5,4.9557176,67.32658,0.0904927,41.16227,301.58725,0.010496869,-100.24814,22.288532,583.569,-0.12679508,5.5902047,0.9481206,1.9654672e-05,-0.40010273,3.7831428,0.46166995,864
2014,6,6.033627,103.583145,0.14386548,49.385815,302.29736,0.0133671975,-85.064735,25.179379,601.9505,0.4981607,-55.89064,-6.6469336,-0.000767597,1.4169247,-7.9851375,-2.19871,853
2014,7,5.9690113,274.30017,0.36868304,66.59411,299.68378,0.015887486,-59.906277,31.905872,668.88153,0.29513204,-0.6037677,-5.0383534,-0.00053835596,0.7759955,-3.2542405,-1.6733006,15
2014,8,5.0607553,241.40451,0.3244684,73.33412,298.29144,0.016226962,-53.75639,35.070404,750.4176,-0.13991942,-14.735713,-2.591274,-0.0004073362,0.21135885,-2.5960565,-0.92966497,6
2014,9,4.635772,190.8796,0.26511052,72.79023,297.2092,0.015236544,-57.11096,35.9724,774.77545,0.36486623,10.613049,0.61940926,-9.027836e-05,-0.21950518,-0.83777463,0.26286232,9
2014,10,3.377621,67.516945,0.09074858,59.83978,296.028,0.011640779,-72.72236,30.565935,726.33777,-0.110648006,-11.995386,0.4642934,1.9912539e-05,0.06868699,0.8303134,-1.468555,56
2014,11,3.7072105,19.895996,0.027633328,48.327656,293.21103,0.008063291,-86.82117,26.328337,681.3963,0.07289796,-5.0113115,-3.7571375,-0.000527228,0.31238282,-1.3513614,-0.4803538,203
2014,12,4.117227,9.38542,0.012614811,42.992947,289.6137,0.0059567364,-94.78105,21.910002,639.9108,0.2430455,-0.11820672,-4.168237,-0.00061848003,-0.40214607,-2.1139798,-0.6122033,503
2015,1,4.1305637,13.259911,0.017822461,48.18076,288.6801,0.0062135905,-93.70386,20.888521,611.4381,0.112723164,0.72547984,4.5023437,0.00048128137,-0.4261509,2.8116822,0.16340405,860
2015,2,4.1393733,14.0599985,0.020922618,39.773296,292.23184,0.006014441,-101.92101,19.707493,586.8208,-0.07532271,-1.3758631,0.43284342,8.9526955e-05,0.30112234,1.1815437,-0.37477642,2094
2015,3,4.2881804,39.536278,0.05314016,42.796593,294.97192,0.007731241,-99.05065,20.482658,574.3347,0.02912979,18.50732,7.569986,0.0010904154,-1.1492068,11.671838,1.1743267,12403
2015,4,4.3782334,48.21079,0.066959426,43.47141,298.58145,0.009590359,-98.89376,22.50414,577.3741,-0.10322264,11.456558,8.315063,0.0014378672,-1.448791,13.367156,2.0523489,2386
2015,5,4.9345574,62.64694,0.084202886,40.212048,302.0896,0.010354774,-103.29522,22.766762,586.5229,-0.14795561,0.9105707,-0.002103441,-0.00012243993,0.102267,0.7360587,0.93990195,1454
2015,6,5.475945,173.5642,0.24106137,57.204277,300.5008,0.0141343735,-75.11721,28.006737,621.03955,-0.059521105,14.090402,1.171531,-4.209582e-07,-0.37969175,1.9623886,0.628646,294
2015,7,5.9079266,249.12563,0.33484623,71.05508,298.97577,0.01637055,-58.116524,32.182034,694.05206,0.23404767,-25.778337,-0.5773895,-5.5292287e-05,0.06798491,-1.4644891,-1.3971379,16
2015,8,5.057434,221.85022,0.29818583,74.75558,298.24554,0.016494574,-53.066727,35.48681,756.35614,-0.14324073,-34.29,-1.1698067,-0.00013972558,0.1654577,-1.9063926,-0.513262,9
2015,9,4.1954637,140.63101,0.19532086,67.35232,297.71835,0.014469963,-61.812023,33.513084,749.26544,-0.075442225,-39.635513,-4.818509,-0.0008568602,0.28965724,-5.5388436,-2.1964538,26
2015,10,3.274534,45.984573,0.061807226,53.40845,296.9195,0.010936257,-77.5303,29.061615,706.2458,-0.21373487,-33.527756,-5.967028,-0.00068460807,0.9601841,-3.97763,-2.9728773,44
2015,11,3.7786047,39.35785,0.054663684,51.882393,293.90396,0.008933499,-80.152466,25.720716,662.2677,0.14429197,14.450544,-0.20240346,0.00034297988,1.005361,5.3173356,-1.0879759,139
2015,12,3.877959,10.7539425,0.014454223,44.339878,290.7702,0.0064075645,-93.31849,21.903034,629.5375,0.003777327,1.2503166,-2.82131,-0.00016765199,0.7543569,-0.651422,-0.619168,533
2016,1,3.6081836,9.17249,0.012328617,40.066334,290.20288,0.0055154953,-97.767586,20.189146,599.2541,-0.4096573,-3.3619401,-3.6120853,-0.0002168133,1.0966082,-1.2520449,-0.5359707,1015
2016,2,4.1327567,10.510027,0.015100613,36.919056,293.2525,0.0061681475,-104.3872,18.919487,577.21265,-0.08193933,-4.925836,-2.4213972,0.00024323346,1.3217646,-1.2846464,-1.1627842,2652
2016,3,4.1511703,25.169277,0.033829678,36.469112,297.18756,0.007268675,-106.03588,19.49667,564.57404,-0.10788002,4.1403236,1.2425042,0.0006278493,1.0664079,4.686603,0.18833873,12294
2016,4,4.976566,32.102787,0.044587206,34.546406,301.07864,0.008303254,-111.99268,19.82357,564.56885,0.4951098,-4.6514397,-0.60994035,0.000150762,1.0484216,0.26824102,-0.6282194,9630
2016,5,5.110859,76.47113,0.10278377,41.751236,302.35703,0.011136118,-100.00994,22.521423,575.8103,0.02834565,14.734759,1.5370839,0.00065890356,0.3696876,4.021337,0.6945622,1249
2016,6,5.1135297,150.67754,0.20927435,56.619823,301.21786,0.014406911,-75.822815,27.744297,608.6672,-0.42193663,-8.79626,0.58707845,0.000272117,0.33737507,1.2567862,0.36620858,213
2016,7,5.4591775,336.75833,0.45263216,74.5739,298.64417,0.016845535,-52.89757,35.559715,716.9733,-0.214701,61.854374,2.9414315,0.00041969647,-0.26364604,3.7544641,1.9805382,10
2016,8,5.2532663,244.43135,0.32853672,77.13093,297.94888,0.016752442,-50.23669,36.562077,786.5442,0.052591186,-11.708875,1.2055386,0.00011814317,-0.13120253,0.923641,0.5620098,9
2016,9,4.3970246,187.55016,0.2604863,73.56039,297.27527,0.01543029,-54.837772,36.073284,786.9352,0.1261188,7.283609,1.3895621,0.00010346805,-0.15345,1.4354091,0.36374784,26
2016,10,3.574029,55.966934,0.07522438,58.82027,295.97958,0.011515499,-75.11699,32.824017,756.39325,0.08576017,-23.545391,-0.5552109,-0.00010536743,0.020326078,-1.5643176,0.789524,146
2016,11,3.6191967,11.912555,0.016545214,45.93909,292.93912,0.0074894405,-94.40622,25.264196,687.65607,-0.015116073,-12.994753,-6.145708,-0.0011010792,0.040499102,-8.9364195,-1.5444928,532
2016,12,3.8350134,8.034109,0.010798533,42.04293,291.0944,0.006177856,-99.353455,21.18465,644.9399,-0.039168254,-1.4695168,-5.118252,-0.00039736033,1.0785856,-6.686375,-1.3375533,1127
2017,1,4.0019364,15.575547,0.020934876,44.936752,289.45856,0.0058438284,-94.988945,19.677794,613.1319,-0.015904378,3.041117,1.2583312,0.00011151918,0.35224912,1.5265844,-1.0473219,967
2017,2,4.2295265,9.927079,0.014772438,35.562706,292.73108,0.005430353,-109.14573,19.596067,588.72125,0.014829909,-5.5087824,-3.777749,-0.00049456133,0.80038536,-6.043177,-0.48620176,3977
2017,3,4.303922,19.178015,0.0257769,35.87052,295.82727,0.006466307,-111.44922,18.91156,567.9202,0.044871382,-1.8509436,0.6439163,-0.00017451923,-0.29386714,-0.72672963,-0.39677015,8193
2017,4,5.0406094,35.145363,0.048813004,33.575867,300.76492,0.007814569,-119.346634,19.43416,567.7079,0.559153,-1.6088642,-1.5804768,-0.00033792155,0.7347341,-7.0857124,-1.0176313,11408
2017,5,4.695615,66.074326,0.08880958,40.750202,302.48895,0.01077646,-101.44849,22.10139,573.91565,-0.38689795,4.3379574,0.5360541,0.00029924416,0.5015908,2.5828001,0.27452797,1143
2017,6,5.1972766,170.6993,0.23708238,58.458652,300.75903,0.014743135,-73.29837,28.452219,610.4741,-0.33818966,11.225521,2.4259036,0.0006083411,-0.121466726,3.7812262,1.0741286,126
2017,7,5.791306,313.63135,0.4215475,74.157684,298.63235,0.01670979,-53.72781,34.556305,707.24286,0.11742679,38.72739,2.52522,0.0002839487,-0.27544144,2.9242258,0.97713,10
2017,8,4.9270263,244.9015,0.3291687,76.07196,298.10437,0.016705252,-51.27441,36.119156,765.11896,-0.273649,-11.238708,0.14657325,7.0952825e-05,0.024270026,-0.114074714,0.11908565,10
2017,9,3.7347171,173.89772,0.24152462,71.59207,297.72543,0.01544363,-55.2669,36.545883,781.7722,-0.5361887,-6.3688006,-0.578753,0.00011680573,0.2967123,1.006278,0.83634615,4
2017,10,3.2568035,98.29733,0.13212006,57.68296,296.83698,0.011803002,-72.06591,33.04722,764.92554,-0.23146547,18.785002,-1.6925232,0.00018213622,0.87770367,1.4867501,1.0127271,91
2017,11,3.5429542,17.347332,0.024093516,50.787395,292.90155,0.008404202,-86.1454,26.983541,705.4692,-0.09135842,-7.559975,-1.2973993,-0.00018631747,0.002910165,-0.67559034,0.17485031,180
2017,12,3.9723706,10.272527,0.013807162,46.395775,290.356,0.0065528387,-89.90358,22.998333,661.8016,0.09818882,0.7689014,-0.7654064,-2.2377553e-05,0.34015357,2.7634869,0.47612995,353
2018,1,3.6931627,7.114383,0.009562342,36.405216,289.6761,0.004939251,-102.631355,20.366684,625.0586,-0.3246782,-5.420047,-7.273204,-0.0007930577,0.5698335,-6.11582,-0.3584316,1158
2018,2,3.9585998,14.197681,0.021127502,36.14429,292.8005,0.0056325505,-101.403854,20.193281,596.9658,-0.2560964,-1.2381808,-3.1961632,-0.00029236378,0.8697849,1.6986966,0.11101077,3169
2018,3,4.0793056,15.094184,0.020287883,31.540264,297.10364,0.006225319,-113.65268,18.536392,575.2824,-0.17974512,-5.934771,-3.6863396,-0.0004155075,0.98249954,-2.93019,-0.7719397,17728
2018,4,4.3364487,33.47122,0.046487805,36.29576,300.1377,0.0085257,-111.01697,20.81055,571.44684,-0.14500742,-3.2830102,1.1394148,0.0003732081,0.10747375,1.2439461,0.35875946,3364
2018,5,4.763578,69.66387,0.09363424,41.330997,301.84106,0.010548092,-103.027,22.552727,580.7642,-0.31893542,7.927503,1.1168491,7.0876624e-05,-0.14625992,1.0042787,0.7258659,2926
2018,6,5.6764297,171.81349,0.23862986,56.91679,301.01477,0.014527061,-74.70604,27.798964,617.3518,0.14096348,12.339707,0.88404185,0.00039226594,0.13428135,2.3735602,0.4208741,130
2018,7,5.8685956,297.6074,0.40000993,72.8462,298.8184,0.016656078,-53.517548,34.708786,703.4715,0.1947173,22.703457,1.2137371,0.00023023793,-0.089435115,3.134493,1.1296115,11
2018,8,5.6875625,272.9078,0.36681154,76.364174,297.96848,0.016602278,-49.670403,36.395836,781.76373,0.48688734,16.76757,0.43878418,-3.2022563e-05,-0.111596026,1.4899318,0.3957696,12
2018,9,4.4362683,143.55818,0.19938637,71.42659,297.17682,0.014884562,-58.175774,35.20343,780.1913,0.1653624,-36.708344,-0.74424154,-0.00044226088,-0.25190184,-1.9025936,-0.5061076,20
2018,10,3.4482362,46.5714,0.06259597,53.583996,296.1453,0.010486443,-79.202545,30.19111,725.39557,-0.040032666,-32.94093,-5.7914915,-0.0011344237,0.18596317,-5.6498804,-1.8433838,55
2018,11,3.624803,16.995035,0.023604216,48.411793,293.48453,0.008072579,-87.74949,24.171041,666.80817,-0.009509689,-7.912272,-3.6730022,-0.00051793957,0.5859282,-2.27968,-2.6376479,98
2018,12,3.7965708,10.055267,0.013515144,45.474255,289.5714,0.0062434957,-93.93897,21.684498,630.87756,-0.07761069,0.5516407,-1.6869305,-0.00033172022,-0.44443527,-1.2719066,-0.8377056,357
2019,1,4.019918,14.414572,0.019374425,40.864326,288.70798,0.005047751,-99.07806,20.58454,603.84216,0.002077282,1.8801413,-2.8140926,-0.0006845579,-0.3982873,-2.5625162,-0.14057852,1050
2019,2,4.353281,25.819088,0.038421262,42.137466,291.28055,0.0060693757,-96.59154,20.740616,584.797,0.13858488,10.383225,2.7970135,0.00014446152,-0.6501803,6.5110216,0.658347,2225
2019,3,4.288932,15.112104,0.020311967,37.442673,295.14178,0.006673262,-107.3924,19.43935,569.1199,0.029881628,-5.916852,2.2160711,3.2435535e-05,-0.97937953,3.3300893,0.1310203,9563
2019,4,4.294093,33.69668,0.046800938,35.35709,300.5945,0.0083237,-112.497086,20.789036,564.6996,-0.18736316,-3.057553,0.20074272,0.00017120868,0.56429654,-0.23616411,0.3372458,4975
2019,5,5.0045314,55.957924,0.07521226,38.420185,302.02563,0.009909156,-107.456184,21.56065,568.10846,-0.07798181,-5.7784467,-1.7939664,-0.00056805863,0.038298853,-3.4249077,-0.26621222,2489
2019,6,5.2031956,127.11227,0.17654482,50.669373,302.0842,0.013540384,-82.40117,26.349123,588.45996,-0.33227032,-32.361526,-5.3633757,-0.0005944099,1.2037221,-5.3215756,-1.0289657,558
2019,7,5.749451,274.74698,0.36928353,70.499115,299.3485,0.016613504,-56.938293,32.488937,665.95026,0.075572066,-0.15699837,-1.1333506,0.00018766336,0.44071835,-0.28625408,-1.0902368,35
2019,8,5.361184,286.97757,0.38572258,77.31772,298.15265,0.017052297,-49.12831,36.649868,757.9968,0.16050918,30.837358,1.3923304,0.00041799733,0.07252802,2.032023,0.6497906,6
2019,9,4.385901,271.93976,0.3776941,77.45425,297.5059,0.01660531,-48.44912,37.827095,793.9403,0.11499497,91.67321,5.28342,0.0012784865,0.07715509,7.8240585,2.1175554,9
2019,10,3.241524,105.24425,0.14145732,70.0401,295.20383,0.013191603,-59.53366,36.19317,789.59436,-0.24674495,25.731913,10.664613,0.0015707364,-0.7554699,14.019007,4.1586785,32
2019,11,3.5845215,21.50859,0.029873041,67.17305,292.51874,0.010860483,-70.30025,31.690443,740.4782,-0.04979099,-3.398718,15.08825,0.0022699637,-0.37986752,15.169558,4.8817515,39
2019,12,3.9038422,14.918144,0.02005127,62.76895,288.27817,0.008164006,-79.62629,26.450602,693.9934,0.029660434,5.414519,15.607765,0.00158879,-1.7376606,13.040785,3.928398,177
2020,1,4.042666,21.3001,0.028629167,59.56746,287.566,0.0072369035,-82.37158,24.55017,663.8004,0.024825616,8.76567,15.889043,0.0015045947,-1.5402726,14.143957,3.825054,369
2020,2,4.1005006,12.509569,0.017973518,46.03613,290.517,0.0065053515,-97.600876,21.376678,628.97986,-0.11419539,-2.9262931,6.695677,0.000580437,-1.4137187,5.501683,1.2944062,975
2020,3,4.017742,32.283398,0.04339166,47.02266,294.43945,0.00828037,-94.798,21.485195,606.6347,-0.24130847,11.25444,11.796056,0.0016395443,-1.6816764,15.924497,2.1768656,8970
2020,4,4.1621084,39.408733,0.054734353,40.072445,299.15088,0.00891069,-103.41331,21.547256,595.3364,-0.31934762,2.654508,4.9160995,0.00075819745,-0.8793561,8.847612,1.0954658,4114
2020,5,4.6208353,68.10482,0.09153874,42.4946,301.55548,0.010842721,-100.62163,23.107553,599.84753,-0.46167833,6.368451,2.2804496,0.00036550665,-0.43188107,3.4096425,1.2806917,803
2020,6,4.8459454,199.9049,0.2776457,63.814945,299.66376,0.015253913,-67.38345,30.40478,645.9375,-0.6895212,40.431107,7.782199,0.0011191183,-1.216732,9.696137,3.0266905,48
2020,7,4.6806083,271.53018,0.3649599,74.31412,298.80304,0.016979923,-53.24547,35.969448,730.69714,-0.99327105,-3.3737729,2.6816564,0.0005540816,-0.104715906,3.4065723,2.3902714,14
2020,8,5.331374,298.2801,0.40091407,79.11366,298.25217,0.017580295,-47.214237,37.928623,788.0577,0.13069904,42.139843,3.1882741,0.0009459929,0.17206588,3.9460967,1.9285523,13
2020,9,3.9033937,202.92508,0.28184038,74.53934,297.77274,0.016184065,-50.84642,37.893448,805.849,-0.36751235,22.658546,2.3685093,0.000857243,0.34403527,5.4267583,2.183908,12
2020,10,3.5081646,92.75278,0.12466771,61.433376,296.45972,0.012475399,-67.90946,33.961292,777.39465,0.01989587,13.240445,2.05789,0.0008545328,0.50044674,5.6432023,1.9268004,248
2020,11,3.903658,26.395636,0.036660604,56.27697,292.24103,0.009052709,-80.57515,28.465145,717.1263,0.26934505,1.4883277,4.1921773,0.0004621895,-0.65757835,4.8946505,1.6564535,290
2020,12,3.8672175,14.8290825,0.019931562,53.636383,289.49612,0.007227156,-87.642204,24.011562,676.9163,-0.006964272,5.3254557,6.4751987,0.0006519398,-0.5197159,5.0248685,1.4893578,565
2021,1,3.8984442,13.44556,0.01807199,49.73349,289.55154,0.0069434,-90.03195,21.947414,643.531,-0.1193965,0.9111309,6.0550656,0.0012110908,0.4452796,6.4835877,1.222299,864
2021,2,3.8236246,7.9240847,0.011791793,37.31924,292.3577,0.005667095,-104.759544,19.930517,610.90857,-0.3910716,-7.511777,-2.0212183,-0.00025781966,0.42694318,-1.6569963,-0.15175259,3328
2021,3,4.2093425,15.767325,0.02119264,33.123577,297.14694,0.006357533,-112.27619,18.75731,585.18243,-0.04970773,-5.2616305,-2.1030245,-0.00028329378,1.0258089,-1.5537032,-0.5510192,23229
2021,4,4.2418995,29.897213,0.041523904,32.94651,299.71472,0.0074457657,-114.80166,19.92797,575.8981,-0.23955633,-6.8570175,-2.2098348,-0.00070672575,-0.31548157,-2.5407372,-0.5238203,9735
2021,5,4.779173,85.08694,0.114364155,48.747032,300.28815,0.011879284,-88.96217,23.99934,587.50696,-0.30334,23.350565,8.532881,0.0014020687,-1.6992303,15.0691,2.1724768,494
2021,6,5.195679,170.91698,0.23738468,63.748615,299.5527,0.015177918,-69.841965,29.373264,636.7174,-0.33978632,11.443179,7.7158675,0.0010431231,-1.327785,7.237629,1.9951746,61
2021,7,5.4679885,281.06012,0.377769,72.97978,299.0525,0.016863955,-54.835953,34.509327,710.0901,-0.20589021,6.1561675,1.3473221,0.00043811445,0.14471577,1.816083,0.93015355,13
2021,8,4.9684443,211.70798,0.28455377,75.76761,298.09174,0.01658869,-52.22567,35.255062,770.2738,-0.23223087,-44.432243,-0.15779227,-4.5610326e-05,0.0116289165,-1.0653346,-0.7450063,12
2021,9,4.541418,238.71329,0.33154625,77.730354,297.4678,0.016622387,-47.565746,38.292713,803.9517,0.27051216,58.446754,5.5595255,0.0012955648,0.039072786,8.7074375,2.5831728,17
2021,10,3.536058,100.623085,0.13524608,68.29871,295.8672,0.013394257,-62.615585,36.161537,790.6969,0.047788765,21.110752,8.923236,0.0017733916,-0.09213964,10.937082,4.1270437,79
2021,11,3.7017996,55.005573,0.07639664,61.326805,292.18915,0.009948199,-75.04348,30.717676,742.2941,0.067487106,30.098265,9.24201,0.001357679,-0.7094883,10.426328,3.9089835,98
2021,12,3.7094097,13.204947,0.017748587,58.503544,289.0595,0.007852218,-80.3597,26.441132,700.92773,-0.16477217,3.7013218,11.3423605,0.0012770022,-0.9563313,12.307365,3.918928,186
2022,1,3.849593,25.19608,0.033865698,60.158104,287.67828,0.00727069,-82.28869,25.8023,669.4088,-0.16824773,12.661649,16.479687,0.001538381,-1.4279788,14.226843,5.0771823,384
2022,2,4.0897026,16.404331,0.024411207,46.075424,290.43466,0.006397788,-98.5921,22.392807,635.31946,-0.12499363,0.9684701,6.7349677,0.00047287415,-1.4960452,4.510453,2.3105376,1123
2022,3,4.171037,10.548286,0.014177804,34.465458,297.33713,0.006938955,-110.48554,19.834883,603.203,-0.08801333,-10.48067,-0.76114744,0.0002981287,1.2159779,0.23694268,0.5265506,15285
2022,4,4.414653,30.23292,0.04199017,33.540966,301.42984,0.008134718,-115.24173,19.993584,588.03046,-0.06680291,-6.5213084,-1.6153829,-1.7773484e-05,1.3996086,-2.9808142,-0.45820567,3758
2022,5,5.162467,66.92732,0.08995608,43.95411,301.78287,0.011291063,-98.80142,22.08131,594.18176,0.079953656,5.1909537,3.739959,0.00081384886,-0.20443322,5.2298646,0.2544497,1285
2022,6,5.102046,149.62334,0.20781016,54.730885,300.82568,0.013640401,-78.84006,27.136631,621.4701,-0.43342006,-9.850466,-1.3018638,-0.0004943926,-0.054801535,-1.7604619,-0.24145862,585
2022,7,5.22219,320.04364,0.43016618,75.39968,298.67386,0.017079452,-51.512608,35.950386,721.41797,-0.45168942,45.139664,3.7672155,0.0006536108,-0.2339169,5.139426,2.37121,7
2022,8,5.129266,274.63895,0.3691384,78.820114,297.84595,0.01702051,-48.50518,37.68443,787.56555,-0.0714092,18.498732,2.8947291,0.00038621176,-0.23415579,2.6551542,1.6843622,6
2022,9,4.1905856,194.54497,0.27020133,76.69838,297.3904,0.016258957,-50.995697,37.299305,798.48676,-0.080320284,14.278414,4.5275426,0.0009321335,-0.038294856,5.2774844,1.5897725,10
2022,10,3.609333,113.799484,0.15295628,67.26755,295.14062,0.012610592,-67.4086,35.702595,791.7727,0.121064045,34.287148,7.8920617,0.0009897276,-0.8186933,6.144067,3.6681,32
2022,11,3.5063124,18.400887,0.025556786,58.37555,292.01816,0.0090482095,-82.750626,29.366846,731.90875,-0.12800033,-6.5064216,6.2907586,0.00045768957,-0.88046235,2.7191818,2.5581563,118
2022,12,3.8340201,14.051119,0.01888591,53.895958,290.24402,0.007735775,-86.90567,23.903679,685.65845,-0.040161397,4.5474916,6.7347713,0.0011605588,0.22818717,5.7614,1.3814744,114
